date,elo1,elo2,elo_diff,elo_prob1,my_prob1,neutral,playoff,result1,score1,score2,season,team1,team2,week_in_season
2015-10-11,1511.0550689889,1383.72958402449,236.039487995,0.751590771286,0.79555687408,0,0,0.0,17.0,18.0,2015,KC,CHI,5
2015-10-11,1473.97835065553,1584.57970122473,-5.47522243015,0.434748644195,0.492121173743,0,0,0.0,17.0,42.0,2015,DET,ARI,5
2015-10-11,1356.47546487822,1532.1164208455,-66.5020962643,0.345947512289,0.405447689853,0,0,0.0,13.0,14.0,2015,TEN,BUF,5
2015-10-11,1669.67157022186,1465.67658728893,306.856040011,0.824691138059,0.854010072494,0,0,1.0,24.0,10.0,2015,GB,LAR,5
2015-10-11,1542.07470891356,1384.82685353844,268.177447499,0.782341069458,0.824009708762,0,0,0.0,30.0,33.0,2015,BAL,CLE,5
2015-10-11,1339.20067766528,1348.18910807688,94.5915328452,0.579915985076,0.632861545507,0,0,1.0,38.0,31.0,2015,TB,JAX,5
2015-10-11,1555.45848906348,1391.65329022613,272.964138423,0.788700250699,0.827969978421,0,0,1.0,25.0,19.0,2015,ATL,WSH,5
2015-10-11,1515.31371847065,1452.05038728305,169.124458724,0.676633428545,0.725828242446,0,0,1.0,39.0,17.0,2015,PHI,NO,5
2015-10-12,1505.12586438926,1573.37437748422,37.5567366537,0.495325150086,0.553838949971,0,0,0.0,20.0,24.0,2015,LAC,PIT,5
2015-10-15,1432.8892313962,1562.90721092129,-27.3651471937,0.407508779951,0.46069962245,0,0,1.0,31.0,21.0,2015,NO,ATL,6
2015-10-18,1549.39074437171,1722.34600392821,-69.613741638,0.3494539194,0.401137224174,0,0,0.0,27.0,34.0,2015,IND,NE,6
2015-10-18,1469.53557454108,1517.94609365484,49.1923467024,0.523856055017,0.570324178014,0,0,1.0,25.0,20.0,2015,SF,BAL,6
2015-10-18,1678.13201218026,1489.20547088175,286.585069189,0.811795400419,0.83885269988,0,0,1.0,27.0,20.0,2015,GB,LAC,6
2015-10-18,1408.95546879716,1666.93933011952,-164.940017277,0.247702317837,0.278991208011,0,0,0.0,23.0,26.0,2015,CLE,DEN,6
2015-10-18,1331.15206483215,1439.7760420422,-11.0224926637,0.437547897619,0.484142677682,0,0,0.0,20.0,31.0,2015,JAX,HOU,6
2015-10-18,1635.68031478339,1587.02299480469,149.403226807,0.657970729522,0.702667780273,0,0,0.0,23.0,27.0,2015,SEA,CAR,6
2015-10-18,1446.22456688756,1395.14695914511,156.424083744,0.66109919059,0.711041847461,0,0,1.0,37.0,34.0,2015,DET,CHI,6
2015-10-18,1502.27973804676,1384.20456836832,224.492360207,0.741516469352,0.784533174878,0,0,1.0,34.0,20.0,2015,NYJ,WSH,6
2015-10-18,1351.90925486,1424.81202305877,34.2890531469,0.488628963328,0.549186324878,0,0,0.0,10.0,38.0,2015,TEN,MIA,6
2015-10-18,1504.91881661869,1499.63769386828,100.549905518,0.599785314204,0.640793952014,0,0,1.0,16.0,10.0,2015,MIN,KC,6
2015-10-18,1536.68263086372,1622.16552733404,7.84234237591,0.47055684577,0.511284121556,0,0,0.0,21.0,34.0,2015,BUF,CIN,6
2015-10-18,1589.29477099173,1612.3334849927,73.4869677387,0.560095236871,0.604206876596,0,0,1.0,25.0,13.0,2015,PIT,ARI,6
2015-10-19,1534.4748743575,1523.26657689664,112.714984891,0.607946893187,0.6567489238,0,0,1.0,27.0,7.0,2015,PHI,NYG,6
2015-10-22,1486.47058163095,1613.34727520643,-27.3507062436,0.411881958069,0.460720276321,0,0,0.0,3.0,20.0,2015,SF,SEA,7
2015-10-25,1482.18820281394,1397.7875876239,190.670959269,0.702664639341,0.749808322766,0,0,0.0,29.0,37.0,2015,LAC,OAK,7
2015-10-25,1457.21614533053,1402.64155811512,155.46264468,0.665594579516,0.709903397306,0,0,1.0,24.0,6.0,2015,LAR,CLE,7
2015-10-25,1457.60140352886,1461.09854992378,96.4216667965,0.587596654091,0.63530590842,0,0,1.0,44.0,26.0,2015,MIA,HOU,7
2015-10-25,1535.53716738778,1462.16919854003,179.33638758,0.689227453753,0.737369927908,0,0,0.0,21.0,27.0,2015,IND,NO,7
2015-10-25,1484.54423267186,1611.43907457514,-21.0473558859,0.411856651948,0.469747418329,0,0,1.0,23.0,13.0,2015,KC,PIT,7
2015-10-25,1455.14996571604,1520.01227781511,38.6543508716,0.500198148807,0.55539969304,0,0,0.0,19.0,28.0,2015,DET,MIN,7
2015-10-25,1319.11987438991,1533.62724377746,-117.299719259,0.297206985434,0.33732642039,0,0,0.0,7.0,10.0,2015,TEN,ATL,7
2015-10-25,1736.19958091214,1515.20396342858,329.911357889,0.838393489306,0.869792170552,0,0,1.0,30.0,23.0,2015,NE,NYJ,7
2015-10-25,1309.82955695057,1512.07520615831,-202.375203148,0.237901417959,0.237766232616,1,0,1.0,34.0,31.0,2015,JAX,BUF,7
2015-10-25,1500.19354039142,1528.03950259129,75.6577932985,0.553266067874,0.607191322549,0,0,1.0,27.0,20.0,2015,NYG,DAL,7
2015-10-25,1371.2803429865,1356.23772091001,114.685325136,0.61319501614,0.659301226142,0,0,1.0,31.0,30.0,2015,WSH,TB,7
2015-10-25,1609.35603438165,1557.54791086272,160.799773262,0.662040711078,0.716189473038,0,0,1.0,27.0,16.0,2015,CAR,PHI,7
2015-10-26,1590.18918140929,1501.01108656497,186.918057931,0.708378217055,0.745733778035,0,0,1.0,26.0,18.0,2015,ARI,BAL,7
2015-10-29,1742.14740187074,1481.22686362298,366.887287537,0.867168215909,0.892061455883,0,0,1.0,36.0,7.0,2015,NE,MIA,8
2015-11-01,1673.25324080156,1685.14928024807,97.2052081589,0.575833128813,0.636350300445,0,0,1.0,29.0,10.0,2015,DEN,GB,8
2015-11-01,1509.76891793007,1636.50576445262,-31.907432769,0.412076977135,0.454210171696,0,0,0.0,12.0,13.0,2015,DAL,SEA,8
2015-11-01,1430.91552532414,1509.25614246998,23.8948900882,0.480810738336,0.534333395772,0,0,1.0,34.0,20.0,2015,OAK,NYJ,8
2015-11-01,1383.96399549,1602.16507066242,-121.449138969,0.292784977313,0.332007931257,0,0,0.0,20.0,34.0,2015,CLE,ARI,8
2015-11-01,1386.22156031663,1543.04869557848,-58.763852663,0.370843595822,0.416229307421,0,0,0.0,20.0,23.0,2015,CHI,MIN,8
2015-11-01,1475.89370795565,1463.31209238476,110.134155119,0.609829521875,0.653392082084,0,0,1.0,27.0,6.0,2015,LAR,SF,8
2015-11-01,1582.41642779747,1646.77295203945,31.8685285939,0.500926034996,0.545734309685,0,0,0.0,10.0,16.0,2015,PIT,CIN,8
2015-11-01,1489.03519731184,1449.0602651137,150.372330313,0.646635870347,0.70383197603,0,0,1.0,29.0,26.0,2015,BAL,LAC,8
2015-11-01,1437.47308982966,1311.40390787375,232.735958343,0.750238112457,0.79244650212,0,0,1.0,20.0,6.0,2015,HOU,TEN,8
2015-11-01,1490.79297125409,1518.46412505264,73.1809635792,0.553514768948,0.603785552256,0,0,1.0,52.0,49.0,2015,NO,NYG,8
2015-11-01,1513.56687944953,1432.11354795267,85.7684220659,0.61511935933,0.620983018322,1,0,1.0,45.0,10.0,2015,KC,DET,8
2015-11-01,1541.34321029362,1351.06371127471,297.329847177,0.812982429108,0.847039574358,0,0,0.0,20.0,23.0,2015,ATL,TB,8
2015-11-02,1625.30516721598,1506.91339467372,220.60039985,0.741865636178,0.780721859472,0,0,1.0,29.0,26.0,2015,CAR,IND,8
2015-11-05,1666.2737969302,1369.13884403886,404.980855295,0.889398954491,0.911432874266,0,0,1.0,31.0,10.0,2015,CIN,CLE,9
2015-11-08,1440.01304827489,1515.84368473707,25.646726769,0.484418508043,0.536841714409,0,0,1.0,17.0,16.0,2015,SF,ATL,9
2015-11-08,1504.21225036557,1541.59877802839,63.0072198706,0.539655518295,0.589693559052,0,0,0.0,27.0,33.0,2015,DAL,PHI,9
2015-11-08,1500.30709118957,1698.06806423445,-99.1097387865,0.317727813745,0.361116496063,0,0,1.0,27.0,24.0,2015,IND,DEN,9
2015-11-08,1376.56323683126,1506.2914673747,-33.7408128492,0.407911555786,0.451595141878,0,0,0.0,18.0,32.0,2015,TB,NYG,9
2015-11-08,1562.91558290672,1459.20689351859,206.711990078,0.725351702491,0.766728520806,0,0,1.0,38.0,35.0,2015,PIT,OAK,9
2015-11-08,1480.96477427553,1333.09852919695,255.234162852,0.773004838698,0.812942746561,0,0,1.0,28.0,23.0,2015,NYJ,JAX,9
2015-11-08,1552.91869346129,1499.19275206552,159.666449573,0.664506361619,0.714861535895,0,0,1.0,21.0,18.0,2015,MIN,LAR,9
2015-11-08,1631.91147070013,1660.33445681518,71.4790844589,0.552444943518,0.601439510401,0,0,1.0,37.0,29.0,2015,CAR,GB,9
2015-11-08,1502.96562893203,1298.95751764162,303.234408168,0.824702063793,0.85139160517,0,0,0.0,28.0,34.0,2015,NO,TEN,9
2015-11-08,1750.01725874633,1376.4543526218,482.095305395,0.925846489007,0.941318865801,0,0,1.0,27.0,10.0,2015,NE,WSH,9
2015-11-08,1488.80623391193,1473.35700674739,109.492666025,0.613750030138,0.652555318261,0,0,1.0,33.0,17.0,2015,BUF,MIA,9
2015-11-09,1439.70912878906,1376.35156243382,169.672455011,0.676752108031,0.726455549628,0,0,0.0,19.0,22.0,2015,LAC,CHI,9
2015-11-12,1488.38156007736,1509.92069524332,86.6602672171,0.562221013424,0.622190590034,0,0,0.0,17.0,22.0,2015,NYJ,BUF,10
2015-11-15,1372.88022013068,1466.39839656213,3.97267205166,0.459050967645,0.505716885509,0,0,1.0,47.0,14.0,2015,WSH,NO,10
2015-11-15,1642.06243201712,1616.99022211356,124.919448627,0.626796322283,0.672407511671,0,0,0.0,32.0,39.0,2015,SEA,ARI,10
2015-11-15,1527.75292930836,1753.59139123745,-123.556135279,0.283765260663,0.329323514584,0,0,0.0,26.0,27.0,2015,NYG,NE,10
2015-11-15,1677.93661200386,1540.16658675769,242.898659545,0.762645425386,0.801903990971,0,0,0.0,13.0,29.0,2015,DEN,KC,10
2015-11-15,1452.1343864329,1561.74426829709,-10.7360120029,0.436151700645,0.484554552493,0,0,0.0,14.0,30.0,2015,OAK,MIN,10
2015-11-15,1569.98808999241,1363.2678062259,304.283255205,0.826947713698,0.852153892724,0,0,1.0,30.0,9.0,2015,PIT,CLE,10
2015-11-15,1490.36717722972,1396.27769210954,192.381973952,0.714184062694,0.751651477496,0,0,0.0,13.0,37.0,2015,LAR,CHI,10
2015-11-15,1640.98852130607,1405.51384064451,343.60576733,0.849370371257,0.878462866327,0,0,0.0,16.0,18.0,2015,GB,DET,10
2015-11-15,1498.38633363648,1325.68174339513,286.661564896,0.797111437493,0.838912216286,0,0,0.0,20.0,22.0,2015,BAL,JAX,10
2015-11-15,1355.1017748976,1482.94286298281,-31.3843702261,0.410537850014,0.454956708399,0,0,1.0,10.0,6.0,2015,TB,DAL,10
2015-11-15,1335.52475001152,1651.25740620924,-214.108582779,0.191029715428,0.225742755003,0,0,0.0,10.0,27.0,2015,TEN,CAR,10
2015-11-15,1562.86816541115,1452.242545416,211.164315416,0.733212350037,0.771281162129,0,0,0.0,19.0,20.0,2015,PHI,MIA,10
2015-11-16,1672.14483474316,1449.91948006179,326.377743179,0.839350317261,0.867471083104,0,0,0.0,6.0,10.0,2015,CIN,HOU,10
2015-11-19,1345.31768725849,1325.61160697985,116.494945271,0.619542633844,0.661637230028,0,0,1.0,19.0,13.0,2015,JAX,TEN,11
2015-11-22,1644.1707720552,1641.07017682063,108.361454398,0.596768526768,0.651077460391,0,0,1.0,34.0,31.0,2015,ARI,CIN,11
2015-11-22,1585.96730876595,1619.37382441748,64.7628501278,0.545341772492,0.592136574913,0,0,0.0,13.0,30.0,2015,MIN,GB,11
2015-11-22,1614.88188207548,1447.19588665727,270.580604728,0.792399193521,0.826006854514,0,0,1.0,29.0,13.0,2015,SEA,SF,11
2015-11-22,1419.78299911334,1587.76873464509,-71.7338906135,0.355984971127,0.398208939586,0,0,0.0,3.0,33.0,2015,LAC,KC,11
2015-11-22,1508.66084635469,1520.43854342016,89.2477681271,0.575999511043,0.625685489608,0,0,0.0,21.0,24.0,2015,ATL,IND,11
2015-11-22,1480.99413798432,1467.82823388928,119.978093469,0.610629512862,0.666111378729,0,0,1.0,24.0,17.0,2015,HOU,NYJ,11
2015-11-22,1478.75038977312,1440.80583141141,153.042285957,0.643960684488,0.707025718943,0,0,1.0,16.0,13.0,2015,BAL,LAR,11
2015-11-22,1661.17054924091,1411.53289356507,360.859839146,0.859506835235,0.88867484938,0,0,1.0,44.0,16.0,2015,CAR,WSH,11
2015-11-22,1427.1285375331,1427.91134596404,102.7634378,0.591377755091,0.643721603019,0,0,1.0,18.0,13.0,2015,DET,OAK,11
2015-11-22,1551.8218592334,1374.63374324169,286.004443387,0.801253441218,0.838400372883,0,0,0.0,17.0,45.0,2015,PHI,TB,11
2015-11-22,1463.28885159375,1463.41089463872,102.707040772,0.592296592199,0.643647143582,0,0,0.0,14.0,24.0,2015,MIA,DAL,11
2015-11-22,1445.83903792785,1630.33446411646,-85.4712246021,0.334506854347,0.379419725588,0,0,0.0,15.0,17.0,2015,CHI,DEN,11
2015-11-23,1757.25721086713,1530.4740214314,335.120703814,0.842856730258,0.873150860158,0,0,1.0,20.0,13.0,2015,NE,BUF,11
2015-11-26,1441.35629019424,1491.18553083525,48.7383743988,0.521818612819,0.569683665929,0,0,1.0,45.0,14.0,2015,DET,PHI,12
2015-11-26,1492.67932401905,1669.44832638251,-73.9479109408,0.344479702701,0.395158762078,0,0,0.0,14.0,33.0,2015,DAL,CAR,12
2015-11-26,1651.357947152,1438.86782047515,319.61733332,0.831649305448,0.862932772119,0,0,0.0,13.0,17.0,2015,GB,CHI,12
2015-11-29,1492.2948227504,1553.98318603143,39.8863734958,0.504765684015,0.557150254463,0,0,0.0,10.0,20.0,2015,ATL,MIN,12
2015-11-29,1637.30568156916,1763.02733194237,-23.9042622481,0.413493509319,0.465653180227,0,0,1.0,30.0,24.0,2015,DEN,NE,12
2015-11-29,1625.52024829107,1579.51025419258,151.893575962,0.654533003304,0.705654129416,0,0,1.0,39.0,30.0,2015,SEA,PIT,12
2015-11-29,1436.55752044168,1655.01504008487,-122.956828842,0.292479403314,0.330085937296,0,0,0.0,13.0,19.0,2015,SF,ARI,12
2015-11-29,1311.35385291471,1413.6835933029,2.59113077609,0.446483958956,0.503728867804,0,0,0.0,21.0,24.0,2015,TEN,OAK,12
2015-11-29,1496.63198913577,1427.74572312774,169.017480026,0.683674742265,0.725705676458,0,0,1.0,24.0,6.0,2015,HOU,NO,12
2015-11-29,1630.22590879096,1431.37559440455,310.768215923,0.820368264572,0.856795507975,0,0,1.0,31.0,7.0,2015,CIN,LAR,12
2015-11-29,1359.57544132363,1396.42735954204,61.0939062364,0.540419949748,0.587026077468,0,0,0.0,25.0,31.0,2015,JAX,LAC,12
2015-11-29,1611.12437421639,1524.70390035616,198.092092505,0.705088146336,0.757736504589,0,0,1.0,30.0,22.0,2015,KC,BUF,12
2015-11-29,1536.80456702445,1435.27007163984,206.897958862,0.722851354375,0.76691993537,0,0,1.0,25.0,12.0,2015,IND,TB,12
2015-11-29,1452.19038273783,1434.02042221342,117.835161588,0.617456152741,0.663362232489,0,0,1.0,38.0,20.0,2015,NYJ,MIA,12
2015-11-29,1403.25511642347,1524.08710967868,-31.4247367888,0.420335864877,0.454899088301,0,0,1.0,20.0,14.0,2015,WSH,NYG,12
2015-11-30,1353.74564202573,1488.18062677998,-37.7149002874,0.401384443775,0.445936084404,0,0,0.0,27.0,33.0,2015,CLE,BAL,12
2015-12-03,1474.27430220867,1620.72431068184,-59.2485971928,0.384885169391,0.415551444669,0,0,0.0,23.0,27.0,2015,DET,GB,13
2015-12-06,1564.36512068612,1550.40339320105,113.048820786,0.611718173225,0.65718200474,0,0,1.0,45.0,10.0,2015,PIT,IND,13
2015-12-06,1739.55366239969,1458.26751882082,383.630381306,0.880100612559,0.900997197828,0,0,0.0,28.0,35.0,2015,NE,PHI,13
2015-12-06,1410.18633343872,1689.08983655244,-178.774783693,0.225949158942,0.263256611939,0,0,0.0,38.0,41.0,2015,NO,CAR,13
2015-12-06,1417.73211833816,1660.77935111184,-144.51080783,0.26406971353,0.303249585624,0,0,0.0,3.0,17.0,2015,LAC,DEN,13
2015-12-06,1421.04974835962,1665.65559761357,-157.814209367,0.262329794716,0.287316789206,0,0,0.0,3.0,27.0,2015,LAR,ARI,13
2015-12-06,1469.50145694531,1425.91696291298,143.292102158,0.651369078933,0.695266085746,0,0,0.0,20.0,26.0,2015,CHI,SF,13
2015-12-06,1425.8562114343,1623.24957833438,-103.493068605,0.318186714469,0.355315713069,0,0,0.0,20.0,34.0,2015,OAK,KC,13
2015-12-06,1338.60242135859,1640.55175483589,-205.392108491,0.203592586716,0.234633152282,0,0,0.0,3.0,37.0,2015,CLE,CIN,13
2015-12-06,1421.67124546324,1468.05082356356,55.9850589035,0.526771314303,0.579878807319,0,0,1.0,23.0,19.0,2015,TB,ATL,13
2015-12-06,1500.94019671226,1473.89730316938,135.510061105,0.629446140444,0.685692747026,0,0,0.0,20.0,23.0,2015,NYG,NYJ,13
2015-12-06,1512.57869623817,1514.19137882479,97.2696397406,0.590222856844,0.636436125089,0,0,1.0,30.0,21.0,2015,BUF,HOU,13
2015-12-06,1299.18123478331,1338.27068252751,68.0083349304,0.537219307254,0.596640720185,0,0,1.0,42.0,39.0,2015,TEN,JAX,13
2015-12-06,1412.31350178187,1503.32384744712,4.09260519778,0.462637877325,0.505889459929,0,0,1.0,15.0,13.0,2015,MIA,BAL,13
2015-12-06,1578.22718521827,1640.66538179753,38.8656515512,0.503686664668,0.555700025772,0,0,0.0,7.0,38.0,2015,MIN,SEA,13
2015-12-07,1426.4020293899,1473.03781384912,44.6340573314,0.526403646288,0.563882523023,0,0,0.0,16.0,19.0,2015,WSH,DAL,13
2015-12-10,1681.26906970316,1543.27358413424,251.908060067,0.762880279418,0.810013725081,0,0,1.0,23.0,20.0,2015,ARI,MIN,14
2015-12-13,1325.53318354676,1452.58323305674,-33.1955195865,0.411640248715,0.452372644781,0,0,1.0,24.0,10.0,2015,CLE,SF,14
2015-12-13,1495.84893416366,1696.11374215307,-100.937249233,0.314611599246,0.358692976642,0,0,0.0,6.0,27.0,2015,HOU,NE,14
2015-12-13,1632.67098774032,1487.75567744288,250.077858972,0.770010352178,0.808387105959,0,0,1.0,28.0,7.0,2015,GB,DAL,14
2015-12-13,1674.01080310442,1409.60111194437,370.822785443,0.869464764037,0.894223516873,0,0,0.0,12.0,15.0,2015,DEN,OAK,14
2015-12-13,1325.58903562929,1523.53928593291,-107.237432658,0.317491667659,0.35039388733,0,0,1.0,51.0,16.0,2015,JAX,IND,14
2015-12-13,1639.50467782431,1404.50066634558,344.764245624,0.849023402797,0.879173064693,0,0,1.0,10.0,3.0,2015,KC,LAC,14
2015-12-13,1442.83518680155,1411.68416579614,140.769430086,0.634944864473,0.692180668458,0,0,0.0,21.0,24.0,2015,CHI,WSH,14
2015-12-13,1694.79934812141,1452.9460242289,347.289299336,0.854008123131,0.880708635471,0,0,1.0,38.0,0.0,2015,CAR,ATL,14
2015-12-13,1653.62099264772,1591.22922795426,172.55755305,0.675534703754,0.729743407079,0,0,0.0,20.0,33.0,2015,CIN,PIT,14
2015-12-13,1436.7760447979,1404.47682186975,127.346656018,0.636475527802,0.675477785512,0,0,0.0,17.0,24.0,2015,TB,NO,14
2015-12-13,1405.43627627003,1462.32762515019,46.5772765903,0.511667168746,0.566631397253,0,0,1.0,21.0,14.0,2015,LAR,DET,14
2015-12-13,1491.37553125741,1675.61898288156,-80.1853898677,0.334829826587,0.386610072931,0,0,0.0,6.0,35.0,2015,BAL,SEA,14
2015-12-13,1501.70743906744,1530.9211408993,78.7408890735,0.551319264751,0.611416184739,0,0,1.0,23.0,20.0,2015,PHI,BUF,14
2015-12-13,1492.11128666457,1311.86288168153,280.885508911,0.804043913922,0.834368120522,0,0,1.0,30.0,8.0,2015,NYJ,TEN,14
2015-12-14,1424.26181797158,1482.72621321707,40.1179466444,0.509404382071,0.557479135991,0,0,0.0,24.0,31.0,2015,MIA,NYG,14
2015-12-17,1425.67088804887,1409.0809008397,113.200778808,0.615305580735,0.657379051304,0,0,1.0,31.0,23.0,2015,LAR,TB,15
2015-12-19,1474.77599241522,1503.16719559464,78.3460125821,0.552490179186,0.610875992387,0,0,0.0,16.0,19.0,2015,DAL,NYJ,15
2015-12-20,1513.94839306384,1687.2880490459,-81.9227136492,0.348951046546,0.384241152668,0,0,0.0,17.0,40.0,2015,PHI,ARI,15
2015-12-20,1629.07627032496,1645.65895068074,81.9645244695,0.569230546992,0.615815791182,0,0,1.0,34.0,27.0,2015,PIT,DEN,15
2015-12-20,1398.9752078701,1403.01316128992,94.9111937778,0.58684205268,0.633288987864,0,0,1.0,30.0,14.0,2015,LAC,MIA,15
2015-12-20,1419.79222189831,1615.77395027702,-91.0350018654,0.319952209167,0.371908127332,0,0,0.0,14.0,24.0,2015,SF,CIN,15
2015-12-20,1437.95296436805,1645.65067276798,-113.827280282,0.305459337734,0.341809126966,0,0,0.0,20.0,30.0,2015,OAK,GB,15
2015-12-20,1697.22438289355,1358.32419470519,451.707688876,0.91092942415,0.930876926053,0,0,1.0,30.0,13.0,2015,SEA,CLE,15
2015-12-20,1714.43672782711,1300.80697275146,518.44033433,0.940207161975,0.951863570861,0,0,1.0,33.0,16.0,2015,NE,TEN,15
2015-12-20,1430.09313988947,1518.6801869029,6.27427353653,0.466107563834,0.509028424016,0,0,1.0,35.0,25.0,2015,WSH,BUF,15
2015-12-20,1471.47745842339,1477.52594848962,102.701164206,0.584033148695,0.643639384514,0,0,0.0,10.0,16.0,2015,IND,HOU,15
2015-12-20,1377.65086313881,1443.55839457842,24.445743683,0.498693960243,0.535122313388,0,0,0.0,17.0,23.0,2015,JAX,ATL,15
2015-12-20,1503.97486989873,1704.18697777189,-97.6875889165,0.314677018136,0.363007366192,0,0,0.0,35.0,38.0,2015,NYG,CAR,15
2015-12-20,1469.77013124542,1645.03013629979,-75.8880509952,0.346443869227,0.392492584567,0,0,0.0,14.0,34.0,2015,BAL,KC,15
2015-12-20,1537.2546047915,1424.42621270822,214.068716578,0.735685398143,0.774217131826,0,0,1.0,38.0,17.0,2015,MIN,CHI,15
2015-12-21,1432.17196582795,1442.09301337135,100.965816321,0.578607569678,0.64134485023,0,0,0.0,27.0,35.0,2015,NO,DET,15
2015-12-24,1424.19608144981,1421.75526421742,103.169467247,0.595854259896,0.644257467216,0,0,1.0,23.0,20.0,2015,OAK,LAC,16
2015-12-26,1492.80967150825,1455.97499216975,146.244714565,0.642494506132,0.698855177632,0,0,0.0,24.0,38.0,2015,PHI,WSH,16
2015-12-27,1552.37274239827,1495.75534291392,148.996711932,0.668206845353,0.702178643885,0,0,1.0,49.0,17.0,2015,MIN,NYG,16
2015-12-27,1701.57465385817,1441.97155628923,376.699665813,0.866292222116,0.897381015409,0,0,0.0,17.0,23.0,2015,SEA,LAR,16
2015-12-27,1708.42677060149,1659.40755568622,155.659424891,0.658439397193,0.710136622637,0,0,1.0,38.0,8.0,2015,ARI,GB,16
2015-12-27,1406.09242594738,1358.2505932572,159.455925994,0.656913512564,0.714614450416,0,0,1.0,38.0,27.0,2015,NO,JAX,16
2015-12-27,1392.78023259934,1409.30807510145,81.2212001516,0.56930795034,0.614802955526,0,0,0.0,21.0,26.0,2015,TB,CHI,16
2015-12-27,1492.79833462262,1459.19849684734,131.667324977,0.638206038195,0.680905894671,0,0,1.0,16.0,6.0,2015,BUF,DAL,16
2015-12-27,1380.2331049426,1448.12210443915,30.1456179333,0.495842491336,0.543274490842,0,0,0.0,12.0,18.0,2015,MIA,IND,16
2015-12-27,1518.74469116252,1717.27558053568,-103.822734402,0.316767836974,0.354881131073,0,0,1.0,26.0,20.0,2015,NYJ,NE,16
2015-12-27,1468.17255325192,1405.31020226516,155.826969585,0.676128181122,0.710335110334,0,0,1.0,32.0,17.0,2015,DET,SF,16
2015-12-27,1297.96812004289,1500.88130247386,-103.627059261,0.31133357271,0.355139051036,0,0,0.0,6.0,34.0,2015,TEN,HOU,16
2015-12-27,1449.68179929903,1646.60568315077,-92.7654223595,0.318773306688,0.369584273409,0,0,1.0,20.0,17.0,2015,BAL,PIT,16
2015-12-27,1462.95866446003,1712.4065047567,-150.963995084,0.25697190086,0.295458549528,0,0,1.0,20.0,13.0,2015,ATL,CAR,16
2015-12-27,1665.11846824618,1353.97392374057,423.079820924,0.897086370018,0.919490403735,0,0,1.0,17.0,13.0,2015,KC,CLE,16
2015-12-28,1628.12953785493,1630.25596991017,96.5366004925,0.589507395101,0.635459184999,0,0,1.0,20.0,17.0,2015,DEN,CIN,16
2016-01-03,1637.10512699003,1574.35963828831,178.429061615,0.675980853658,0.736357214205,0,0,0.0,13.0,20.0,2015,GB,MIN,17
2016-01-03,1678.6769515441,1371.91935076725,417.668988517,0.894731436915,0.9171543064,0,0,1.0,38.0,10.0,2015,CAR,TB,17
2016-01-03,1639.19458277242,1410.88324582646,333.639483227,0.844018338968,0.872203459657,0,0,1.0,27.0,20.0,2015,DEN,LAC,17
2016-01-03,1730.72919929768,1662.02463631543,172.667402896,0.683448494308,0.72986809906,0,0,0.0,6.0,36.0,2015,ARI,SEA,17
2016-01-03,1667.94744627023,1435.06809984077,346.217474314,0.847448956357,0.880058893679,0,0,1.0,23.0,17.0,2015,KC,OAK,17
2016-01-03,1388.33738276314,1481.52157383197,20.3763052501,0.459528424843,0.529290286296,0,0,1.0,19.0,16.0,2015,SF,LAR,17
2016-01-03,1467.39409553972,1278.23791835879,298.054681358,0.811997280394,0.847579393285,0,0,1.0,30.0,24.0,2015,IND,TEN,17
2016-01-03,1430.16895693354,1485.14537275394,51.4719791542,0.514421096361,0.573536924099,0,0,0.0,20.0,24.0,2015,CHI,DET,17
2016-01-03,1360.96111384203,1688.96721177871,-234.10883881,0.180348996475,0.206256666231,0,0,1.0,20.0,10.0,2015,MIA,NE,17
2016-01-03,1619.19092499268,1469.77426664738,255.52589741,0.774567058797,0.81319798719,0,0,1.0,24.0,16.0,2015,CIN,BAL,17
2016-01-03,1442.59189280724,1492.46207153084,60.1154664795,0.521759810066,0.585659980305,0,0,0.0,23.0,34.0,2015,DAL,WSH,17
2016-01-03,1473.76844702388,1456.32259214716,128.871899501,0.616471105576,0.67739945631,0,0,0.0,30.0,35.0,2015,NYG,PHI,17
2016-01-03,1496.68821767263,1422.31129003458,176.453571909,0.690470124503,0.7341436145,0,0,0.0,17.0,20.0,2015,ATL,NO,17
2016-01-03,1351.14494571652,1626.51321580242,-177.678112776,0.229528208818,0.264482852488,0,0,0.0,12.0,28.0,2015,CLE,PIT,17
2016-01-03,1509.40493866272,1547.05305991949,62.9768469088,0.539281400627,0.589651254766,0,0,1.0,22.0,17.0,2015,BUF,NYJ,17
2016-01-03,1520.61150415796,1342.03172917,290.051629878,0.802526090963,0.841532005046,0,0,1.0,30.0,6.0,2015,HOU,JAX,17
2016-01-08,1532.05714465938,1673.17645281849,-46.0331036044,0.392175210295,0.434137983038,0,1,0.0,0.0,30.0,2015,HOU,KC,18
2016-01-08,1628.21769304391,1638.3841424379,92.7449457591,0.578263098787,0.630388262784,0,1,0.0,16.0,18.0,2015,CIN,PIT,18
2016-01-09,1604.20595160346,1712.00100806875,-19.6748662947,0.438722547574,0.471715819011,0,1,0.0,9.0,10.0,2015,MIN,SEA,18
2016-01-09,1518.57212379253,1607.25881367488,2.7893673182,0.465964827879,0.504014136009,0,1,0.0,18.0,35.0,2015,WSH,GB,18
2016-01-15,1680.75282754436,1633.90812076086,142.601931748,0.655618697792,0.694423681892,0,1,1.0,26.0,20.0,2015,ARI,GB,19
